age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
,Local-gov,173542.0,HS-grad,9.0,Divorced,,Unmarried,White,Female,0.0,,40.0,United-States,<=50K
,,156352.0,9th,,Never-married,Handlers-cleaners,,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,United-States,>50K
,,,11th,7.0,Divorced,,Unmarried,White,Female,0.0,,,United-States,<=50K
26.0,Self-emp-not-inc,218993.0,,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
,,,Bachelors,13.0,Married-civ-spouse,,Wife,White,Female,0.0,,,United-States,>50K
,,237819.0,,,,,Husband,,,0.0,,,United-States,>50K
,Private,215115.0,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
30.0,,,HS-grad,9.0,Divorced,Exec-managerial,,,Male,,0.0,40.0,United-States,<=50K
,,,,,Never-married,,Own-child,White,,,0.0,30.0,United-States,<=50K
43.0,Private,,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,United-States,>50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
34.0,,,,,,,,,,,,,United-States,<=50K
,,258120.0,,13.0,Never-married,Sales,,,Male,,0.0,,Jamaica,<=50K
,,185832.0,,13.0,,,,,,0.0,0.0,,United-States,>50K
34.0,Self-emp-not-inc,312197.0,,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,75.0,Mexico,>50K
,,104359.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
,,,,,Married-civ-spouse,,Wife,White,,,0.0,40.0,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,,204935.0,,,,,Own-child,,,0.0,,,United-States,<=50K
,,95280.0,,10.0,Married-civ-spouse,Sales,,,Male,,0.0,,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
36.0,,,,,,,,,,,,,United-States,>50K
,,208458.0,,9.0,,,,,,0.0,0.0,,Mexico,<=50K
27.0,,,,,,,,,,,,,United-States,<=50K
34.0,,,,,,,,,,,,,United-States,<=50K
21.0,,,,,,,,,,,,,Mexico,<=50K
29.0,Local-gov,167544.0,,12.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,13.0,United-States,<=50K
58.0,,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,50.0,United-States,>50K
,,,,,,,,,,,,,United-States,>50K
,,236938.0,Assoc-acdm,,Divorced,Craft-repair,,White,Female,0.0,0.0,38.0,United-States,<=50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
,,151159.0,,9.0,Divorced,Machine-op-inspct,,,Male,,0.0,,United-States,<=50K
38.0,Private,102938.0,,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,,166018.0,,,,,Own-child,,,0.0,,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,Black,,,0.0,40.0,United-States,>50K
32.0,,,Some-college,10.0,Married-civ-spouse,Protective-serv,,,Female,,0.0,40.0,France,>50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
37.0,,,Masters,14.0,Divorced,Exec-managerial,,,Male,,0.0,65.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,193720.0,Bachelors,,Married-civ-spouse,Sales,,White,Male,7688.0,0.0,40.0,United-States,>50K
,,137367.0,HS-grad,,Married-civ-spouse,Other-service,,Asian-Pac-Islander,Male,0.0,0.0,40.0,Thailand,<=50K
40.0,,,,,,,,,,,,,United-States,<=50K
,,159788.0,,14.0,Never-married,Prof-specialty,,,Female,,0.0,,United-States,<=50K
,,107125.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,,250821.0,Prof-school,,Married-civ-spouse,Exec-managerial,,White,Male,15024.0,0.0,40.0,United-States,>50K
,,289572.0,,13.0,Married-civ-spouse,Sales,,,Male,,0.0,,United-States,>50K
53.0,,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,40.0,United-States,>50K
,,97453.0,HS-grad,,Divorced,Exec-managerial,,White,Female,0.0,0.0,40.0,United-States,<=50K
,,140446.0,,,,,Wife,,,0.0,,,United-States,<=50K
,,189710.0,,4.0,,,,,,0.0,0.0,,Mexico,<=50K
,Private,147839.0,Some-college,10.0,Never-married,,Not-in-family,White,Male,0.0,,38.0,United-States,<=50K
,,93272.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,,174343.0,9th,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,,,Never-married,,Own-child,White,,,0.0,40.0,United-States,<=50K
,,123727.0,,9.0,Never-married,Exec-managerial,,,Female,,0.0,,United-States,<=50K
,,,Assoc-voc,11.0,,,,,,,,,United-States,<=50K
39.0,,,,,,,,,,,,,United-States,>50K
,,167840.0,HS-grad,,Married-civ-spouse,Handlers-cleaners,,White,Male,0.0,2002.0,38.0,United-States,<=50K
55.0,Self-emp-not-inc,99551.0,,13.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,15.0,United-States,<=50K
,,,,,,,,,,,,,France,<=50K
40.0,Private,,,12.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,25.0,United-States,<=50K
36.0,,,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,,,Male,,0.0,40.0,United-States,>50K
35.0,,,,,,,,,,,,,United-States,>50K
47.0,Self-emp-not-inc,243631.0,,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,South,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
,,198492.0,,9.0,Never-married,Handlers-cleaners,,,Male,,0.0,,United-States,<=50K
28.0,Private,,,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,45.0,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,>50K
,,,Bachelors,13.0,,,,,,,,,United-States,>50K
,,,,,,,,,,,,,United-States,>50K
30.0,,,Masters,14.0,Married-civ-spouse,Prof-specialty,,,Male,,0.0,50.0,India,>50K
,,136787.0,,,,,Other-relative,,,0.0,,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,40.0,El-Salvador,<=50K
,,242564.0,,4.0,Never-married,Handlers-cleaners,,,Male,,2205.0,,United-States,<=50K
,,202027.0,,,,,Husband,,,7298.0,,,United-States,>50K
40.0,,,Doctorate,16.0,Married-civ-spouse,Prof-specialty,,,Female,,0.0,30.0,United-States,>50K
,,167380.0,,9.0,,,,,,0.0,0.0,,United-States,>50K
,,283281.0,7th-8th,,Never-married,Craft-repair,,Black,Male,0.0,0.0,50.0,United-States,<=50K
36.0,Private,,,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,<=50K
,,121407.0,,11.0,,,,,,0.0,0.0,,United-States,<=50K
,,304386.0,,9.0,Never-married,Other-service,,,Female,,0.0,,United-States,<=50K
47.0,Private,,,16.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
,,164243.0,,10.0,,,,,,0.0,1579.0,,United-States,<=50K
,Private,584790.0,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,>50K
,Local-gov,177114.0,Masters,14.0,Divorced,,Not-in-family,White,Female,0.0,,60.0,United-States,<=50K
,,162030.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,,83998.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
,,150057.0,,,,,Husband,,,0.0,,,United-States,<=50K
,,,Assoc-voc,11.0,Never-married,,Own-child,White,Female,0.0,,,United-States,<=50K
,,,,,,,,,,,,,United-States,>50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,268282.0,,,,,Other-relative,,,0.0,,,Mexico,<=50K
,,,Some-college,10.0,Divorced,,Unmarried,White,Female,0.0,,,Columbia,<=50K
,,139647.0,,,,,Not-in-family,,,0.0,,,United-States,>50K
,,106753.0,,11.0,Married-civ-spouse,Craft-repair,,,Male,,1740.0,,United-States,<=50K
,Private,83046.0,Bachelors,13.0,Never-married,,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
,Local-gov,186213.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,,38.0,United-States,<=50K
,,171924.0,,13.0,Married-civ-spouse,Tech-support,,,Male,,0.0,,United-States,<=50K
,,101510.0,,,,,Not-in-family,,,0.0,,,United-States,>50K
,,,Bachelors,13.0,,,,,,,,,United-States,<=50K
,,,Assoc-acdm,12.0,,,,,,,,,United-States,>50K
,,78870.0,Bachelors,,Never-married,Sales,,White,Male,8614.0,0.0,40.0,United-States,>50K
,,222011.0,,,,,Unmarried,,,0.0,,,United-States,>50K
,,,,,Never-married,,Own-child,White,,,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,Vietnam,<=50K
31.0,Private,,,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
,,197838.0,Bachelors,,Never-married,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,193884.0,,4.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,,Ecuador,<=50K
,,,,,,,,,,,,,United-States,<=50K
37.0,Local-gov,,,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
,,102476.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,,177271.0,,,,,Husband,,,0.0,,,United-States,<=50K
21.0,Private,141453.0,,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,10th,6.0,,,,,,,,,United-States,<=50K
,,103642.0,,9.0,Married-civ-spouse,Transport-moving,,,Male,,0.0,,United-States,>50K
40.0,Private,94080.0,,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
,,182332.0,Assoc-voc,,Married-civ-spouse,?,,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,HS-grad,9.0,Never-married,,Unmarried,White,Male,0.0,,,United-States,<=50K
,,123207.0,HS-grad,,Never-married,Adm-clerical,,White,Female,0.0,0.0,44.0,United-States,<=50K
,,145574.0,Assoc-voc,,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,>50K
,,,Bachelors,13.0,Never-married,,Not-in-family,Black,Female,0.0,,,United-States,<=50K
38.0,,,Bachelors,13.0,Married-civ-spouse,Adm-clerical,,,Male,,0.0,40.0,United-States,>50K
,,120268.0,Bachelors,,Never-married,Adm-clerical,,White,Male,0.0,0.0,24.0,United-States,<=50K
,,410867.0,,16.0,,,,,,0.0,0.0,,United-States,>50K
50.0,Private,,,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
,,165686.0,,13.0,Never-married,Other-service,,,Female,,0.0,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
40.0,Private,,,10.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,48.0,United-States,>50K
68.0,,,,,,,,,,,,,United-States,<=50K
61.0,,,,,,,,,,,,,United-States,<=50K
,,,Masters,14.0,Divorced,,Not-in-family,Amer-Indian-Eskimo,Female,0.0,,,United-States,<=50K
,,,,,Never-married,,Unmarried,White,,,0.0,40.0,United-States,<=50K
,,173754.0,,9.0,,,,,,0.0,0.0,,United-States,>50K
,,256466.0,,,,,Husband,,,7688.0,,,China,>50K
,,,,,,,,,,,,,United-States,<=50K
,,101562.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
48.0,,,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,50.0,United-States,>50K
,,45156.0,,9.0,Never-married,Machine-op-inspct,,,Male,,0.0,,United-States,<=50K
,,,,,Married-civ-spouse,,Wife,White,,,0.0,40.0,United-States,>50K
,,,,,Widowed,,Unmarried,White,,,0.0,35.0,Portugal,<=50K
19.0,,,HS-grad,9.0,Divorced,Other-service,,,Female,,0.0,40.0,United-States,<=50K
29.0,,,,,,,,,,,,,United-States,>50K
52.0,?,287575.0,,9.0,Separated,?,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,200450.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,48.0,United-States,<=50K
52.0,,,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,,,Male,,0.0,40.0,Ecuador,<=50K
,,178282.0,,9.0,Married-civ-spouse,Machine-op-inspct,,,Male,,0.0,,United-States,>50K
19.0,,,HS-grad,9.0,Never-married,Adm-clerical,,,Female,,0.0,40.0,United-States,<=50K
,Private,194490.0,HS-grad,9.0,Never-married,,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
,,177522.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,,93663.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,United-States,<=50K
,,,,,Divorced,,Unmarried,White,,,0.0,15.0,?,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,1902.0,40.0,United-States,>50K
,Local-gov,191779.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,>50K
,,,Bachelors,13.0,,,,,,,,,United-States,<=50K
,,,Assoc-voc,11.0,Married-civ-spouse,,Wife,White,Female,0.0,,,United-States,<=50K
,Federal-gov,207284.0,12th,8.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,<=50K
,,186212.0,,12.0,,,,,,0.0,0.0,,United-States,<=50K
45.0,Local-gov,149337.0,,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Italy,>50K
36.0,,,,,,,,,,,,,United-States,<=50K
,,,Masters,14.0,,,,,,,,,?,>50K
31.0,Private,309974.0,,10.0,Separated,Tech-support,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,Mexico,<=50K
,,204516.0,,6.0,Never-married,Transport-moving,,,Male,,0.0,,United-States,<=50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
36.0,Private,,,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
,,,11th,7.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
50.0,,,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,,,Male,,0.0,40.0,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,40.0,United-States,<=50K
,,,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,3464.0,,,United-States,<=50K
,,377405.0,Some-college,,Never-married,Exec-managerial,,White,Female,0.0,0.0,20.0,United-States,<=50K
,,,,,Widowed,,Not-in-family,White,,,0.0,45.0,United-States,<=50K
,,,,,,,,,,,,,United-States,>50K
,,96660.0,Some-college,,Married-civ-spouse,Adm-clerical,,White,Female,15024.0,0.0,34.0,United-States,>50K
60.0,Self-emp-inc,,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,50.0,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,,186376.0,,,,,Husband,,,0.0,,,United-States,>50K
,,420986.0,,13.0,,,,,,0.0,0.0,,United-States,>50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,40.0,United-States,<=50K
22.0,Private,335453.0,,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K
,Private,88145.0,1st-4th,2.0,Married-civ-spouse,,Husband,Other,Male,0.0,,40.0,?,<=50K
37.0,,,,,,,,,,,,,United-States,>50K
,,306850.0,,9.0,Never-married,Transport-moving,,,Male,,0.0,,United-States,<=50K
,,,,,,,,,,,,,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,,130057.0,Assoc-acdm,,Never-married,Craft-repair,,White,Male,0.0,0.0,45.0,United-States,<=50K
52.0,,,HS-grad,9.0,Married-civ-spouse,Sales,,,Male,,0.0,14.0,United-States,<=50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,>50K
,,353824.0,Some-college,,Married-civ-spouse,Handlers-cleaners,,White,Male,0.0,0.0,40.0,United-States,>50K
23.0,Private,,,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,3674.0,0.0,40.0,United-States,<=50K
,Private,466502.0,7th-8th,4.0,Widowed,,Unmarried,White,Male,0.0,,30.0,United-States,<=50K
,,80576.0,,,,,Own-child,,,0.0,,,United-States,<=50K
,,,,,Never-married,,Own-child,White,,,0.0,22.0,United-States,<=50K
17.0,,,11th,7.0,Never-married,Sales,,,Female,,0.0,18.0,United-States,<=50K
29.0,,,,,,,,,,,,,United-States,<=50K
,,,,,Separated,,Unmarried,White,,,0.0,42.0,United-States,<=50K
,,337130.0,1st-4th,,Married-spouse-absent,Craft-repair,,White,Male,0.0,0.0,40.0,Mexico,<=50K
,,220517.0,,10.0,Never-married,?,,,Female,,0.0,,United-States,<=50K
23.0,Private,,,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,,276157.0,Bachelors,,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States,>50K
47.0,Private,,,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,,142332.0,,,,,Own-child,,,0.0,,,United-States,<=50K
,,181220.0,Bachelors,,Married-civ-spouse,Sales,,White,Male,0.0,0.0,40.0,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,Self-emp-not-inc,119944.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,,50.0,United-States,>50K
,,129336.0,Masters,,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,45.0,United-States,>50K
45.0,Self-emp-not-inc,33234.0,,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
22.0,,,Some-college,10.0,Never-married,Adm-clerical,,,Female,,0.0,35.0,United-States,<=50K
25.0,,,Assoc-acdm,12.0,Never-married,Adm-clerical,,,Female,,0.0,40.0,United-States,<=50K
37.0,Self-emp-not-inc,,,9.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
27.0,,,,,,,,,,,,,United-States,<=50K
46.0,,,,,,,,,,,,,Philippines,<=50K
31.0,,,,,,,,,,,,,United-States,<=50K
,,270572.0,,,,,Not-in-family,,,0.0,,,United-States,>50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,35.0,United-States,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,Germany,<=50K
,,,7th-8th,4.0,,,,,,,,,Mexico,<=50K
,,,Prof-school,15.0,,,,,,,,,United-States,<=50K
,,,,,Never-married,,Own-child,Other,,,0.0,60.0,South,<=50K
35.0,Private,230279.0,,9.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
67.0,Self-emp-not-inc,364862.0,,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
,,,,,Never-married,,Not-in-family,White,,,0.0,35.0,United-States,>50K
29.0,Private,190777.0,,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
33.0,Private,,,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,4064.0,0.0,40.0,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,United-States,>50K
37.0,,,HS-grad,9.0,Separated,Protective-serv,,,Male,,1980.0,35.0,United-States,<=50K
36.0,,,,,,,,,,,,,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,>50K
23.0,Private,,,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
,Private,35598.0,HS-grad,9.0,Divorced,,Unmarried,White,Male,0.0,,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,318647.0,,7.0,,,,,,0.0,0.0,,United-States,<=50K
,,223046.0,HS-grad,,Never-married,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Private,277946.0,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,>50K
65.0,?,,,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
80.0,Private,,,13.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,Assoc-acdm,12.0,,,,,,,,,United-States,<=50K
,,,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,,,United-States,<=50K
40.0,Private,171424.0,,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
,,173670.0,,13.0,Married-civ-spouse,Exec-managerial,,,Female,,0.0,,United-States,<=50K
,,310864.0,,13.0,,,,,,0.0,0.0,,?,<=50K
,,190325.0,,,,,Own-child,,,0.0,,,United-States,<=50K
,,269246.0,,7.0,,,,,,0.0,0.0,,United-States,<=50K
,,138253.0,Masters,,Never-married,Handlers-cleaners,,White,Male,4650.0,0.0,40.0,United-States,<=50K
,,91384.0,,13.0,,,,,,0.0,0.0,,United-States,<=50K
,,87310.0,,14.0,Married-civ-spouse,Sales,,,Male,,0.0,,United-States,>50K
38.0,,,11th,7.0,Married-civ-spouse,Exec-managerial,,,Male,,1887.0,45.0,United-States,>50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
,Private,111232.0,Some-college,10.0,Never-married,,Not-in-family,White,Male,0.0,,30.0,United-States,<=50K
,,,Bachelors,13.0,Never-married,,Own-child,White,Female,0.0,,,United-States,<=50K
,,86551.0,12th,,Married-civ-spouse,?,,White,Male,0.0,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,117865.0,HS-grad,9.0,Married-AF-spouse,,Husband,White,Male,0.0,,90.0,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,60.0,United-States,>50K
29.0,,,,,,,,,,,,,United-States,<=50K
,,105438.0,,,,,Other-relative,,,0.0,,,United-States,<=50K
50.0,Local-gov,,,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,45.0,United-States,>50K
71.0,,,5th-6th,3.0,Married-civ-spouse,?,,,Male,,0.0,10.0,United-States,<=50K
,,238415.0,,13.0,,,,,,0.0,0.0,,United-States,>50K
,Private,251603.0,HS-grad,9.0,Never-married,,Own-child,White,Female,0.0,,40.0,United-States,<=50K
,,,Some-college,10.0,Married-civ-spouse,,Wife,White,Female,0.0,,,United-States,>50K
,,160703.0,,,,,Husband,,,0.0,,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,40.0,United-States,<=50K
34.0,Self-emp-not-inc,,,4.0,Never-married,Handlers-cleaners,Unmarried,Black,Male,0.0,0.0,10.0,United-States,<=50K
31.0,,,,,,,,,,,,,United-States,>50K
,Private,155489.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,60.0,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
36.0,,,,,,,,,,,,,United-States,>50K
,,199426.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
,,,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,Male,7688.0,,,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,Private,97453.0,HS-grad,9.0,Divorced,,Unmarried,White,Female,0.0,,54.0,United-States,<=50K
55.0,,,Some-college,10.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,40.0,United-States,<=50K
,,98265.0,,9.0,Divorced,?,,,Female,,0.0,,United-States,<=50K
53.0,Private,199720.0,,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
,,,,,Widowed,,Other-relative,Asian-Pac-Islander,,,0.0,35.0,United-States,>50K
,,168187.0,,,,,Unmarried,,,0.0,,,United-States,<=50K
31.0,,,,,,,,,,,,,United-States,<=50K
,,189123.0,,14.0,Never-married,Machine-op-inspct,,,Male,,0.0,,United-States,<=50K
37.0,Private,,,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
,,166497.0,,15.0,Never-married,Prof-specialty,,,Male,,0.0,,United-States,>50K
77.0,,,,,,,,,,,,,United-States,<=50K
50.0,Private,269095.0,,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,>50K
23.0,Private,,,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
,,38310.0,7th-8th,,Divorced,Other-service,,White,Female,0.0,0.0,40.0,United-States,<=50K
,,277946.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,40955.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,,499001.0,,,,,Unmarried,,,0.0,,,Mexico,<=50K
17.0,?,,,6.0,Never-married,?,Own-child,Black,Male,0.0,0.0,6.0,England,<=50K
,,80445.0,,13.0,,,,,,0.0,0.0,,United-States,<=50K
,,,HS-grad,9.0,Never-married,,Unmarried,White,Female,0.0,,,Peru,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,40.0,United-States,>50K
58.0,,,Some-college,10.0,Divorced,Adm-clerical,,,Female,,0.0,40.0,United-States,<=50K
,,125550.0,,9.0,Divorced,Sales,,,Female,,0.0,,United-States,<=50K
,,,HS-grad,9.0,Never-married,,Unmarried,White,Male,0.0,,,Mexico,<=50K
,Private,189092.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,>50K
,,,,,Separated,,Not-in-family,White,,,0.0,37.0,United-States,<=50K
